trip_id,trip_no,column_index,route_id,direction,stop_id,stop_name,stop_order,scheduled_time
98_up_006,6,7,98_up,up,98081,アウトレットモールあしびなー前,81,09:33
98_up_006,6,7,98_up,up,98082,道の駅豊崎,82,09:35
98_up_006,6,7,98_up,up,98083,豊崎美らSUNビーチ前,83,09:37
98_up_007,7,8,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_007,7,8,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_007,7,8,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_007,7,8,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_007,7,8,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_007,7,8,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_007,7,8,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_007,7,8,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_007,7,8,98_up,up,98009,伊佐川,9,0･:･･
98_up_007,7,8,98_up,up,98010,喜友名,10,0･:･･
98_up_007,7,8,98_up,up,98011,新城,11,0･:･･
98_up_007,7,8,98_up,up,98012,普天間入口,12,0･:･･
98_up_007,7,8,98_up,up,98013,普天間,13,0･:･･
98_up_007,7,8,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_007,7,8,98_up,up,98015,野嵩,15,0･:･･
98_up_007,7,8,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_007,7,8,98_up,up,98017,上原,17,0･:･･
98_up_007,7,8,98_up,up,98018,中原,18,0･:･･
98_up_007,7,8,98_up,up,98019,赤道,19,0･:･･
98_up_007,7,8,98_up,up,98020,愛知,20,0･:･･
98_up_007,7,8,98_up,up,98021,宜野湾,21,0･:･･
98_up_007,7,8,98_up,up,98022,琉大北口駐車場,22,08:25
98_up_007,7,8,98_up,up,98023,志真志三丁目,23,08:26
98_up_007,7,8,98_up,up,98024,志真志ハイツ入口,24,08:27
98_up_007,7,8,98_up,up,98025,志真志住宅前,25,08:30
98_up_007,7,8,98_up,up,98026,長田,26,08:32
98_up_007,7,8,98_up,up,98032,沖縄国際大学入口,32,08:36
98_up_007,7,8,98_up,up,98033,沖縄国際大学前,33,08:38
98_up_007,7,8,98_up,up,98034,第一佐真下,34,08:39
98_up_007,7,8,98_up,up,98035,第二佐真下,35,08:41
98_up_007,7,8,98_up,up,98036,真栄原,36,08:44
98_up_007,7,8,98_up,up,98037,広栄団地入口,37,08:46
98_up_007,7,8,98_up,up,98038,広栄,38,08:49
98_up_007,7,8,98_up,up,98039,嘉数,39,08:52
98_up_007,7,8,98_up,up,98040,浅野浦,40,08:56
98_up_007,7,8,98_up,up,98041,大平,41,08:58
98_up_007,7,8,98_up,up,98042,陽明高校前,42,09:02
98_up_007,7,8,98_up,up,98043,沢岻,43,09:04
98_up_007,7,8,98_up,up,98044,末吉団地前,44,09:06
98_up_007,7,8,98_up,up,98045,古島駅前,45,09:07
98_up_007,7,8,98_up,up,98046,興南高校前,46,09:09
98_up_007,7,8,98_up,up,98047,真嘉比,47,09:11
98_up_007,7,8,98_up,up,98048,おもろまち駅前,48,09:12
98_up_007,7,8,98_up,up,98049,安里一区,49,09:13
98_up_007,7,8,98_up,up,98056,安里,56,09:18
98_up_007,7,8,98_up,up,98057,牧志,57,09:19
98_up_007,7,8,98_up,up,98058,ホテルコレクティブ前,58,09:23
98_up_007,7,8,98_up,up,98059,県庁北口,59,09:28
98_up_007,7,8,98_up,up,98060,旭橋,60,09:31
98_up_007,7,8,98_up,up,98061,公園前,61,09:36
98_up_007,7,8,98_up,up,98062,軍桟橋前,62,09:37
98_up_007,7,8,98_up,up,98063,山下,63,09:37
98_up_007,7,8,98_up,up,98064,小禄入口,64,09:39
98_up_007,7,8,98_up,up,98065,小禄,65,09:41
98_up_007,7,8,98_up,up,98066,小禄自治会館入口,66,09:43
98_up_007,7,8,98_up,up,98067,小禄南小学校入口,67,09:43
98_up_007,7,8,98_up,up,98068,宇栄原団地前,68,09:45
98_up_007,7,8,98_up,up,98069,とみぐすく南,69,09:47
98_up_007,7,8,98_up,up,98070,平和台北口,70,09:48
98_up_007,7,8,98_up,up,98071,宜保公民館前,71,09:49
98_up_007,7,8,98_up,up,98072,宜保,72,09:49
98_up_007,7,8,98_up,up,98073,豊見城中央病院前,73,09:51
98_up_007,7,8,98_up,up,98074,平和台団地入口,74,09:52
98_up_007,7,8,98_up,up,98075,我那覇,75,09:55
98_up_007,7,8,98_up,up,98076,伊良波,76,09:55
98_up_007,7,8,98_up,up,98077,座安入口,77,09:57
98_up_007,7,8,98_up,up,98078,与根入口,78,09:57
98_up_007,7,8,98_up,up,98079,翁長北,79,09:59
98_up_007,7,8,98_up,up,98080,豊崎入口,80,10:01
98_up_007,7,8,98_up,up,98081,アウトレットモールあしびなー前,81,10:02
98_up_007,7,8,98_up,up,98082,道の駅豊崎,82,10:04
98_up_007,7,8,98_up,up,98083,豊崎美らSUNビーチ前,83,10:06
98_up_008,8,9,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_008,8,9,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_008,8,9,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_008,8,9,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_008,8,9,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_008,8,9,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_008,8,9,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_008,8,9,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_008,8,9,98_up,up,98009,伊佐川,9,0･:･･
98_up_008,8,9,98_up,up,98010,喜友名,10,0･:･･
98_up_008,8,9,98_up,up,98011,新城,11,0･:･･
98_up_008,8,9,98_up,up,98012,普天間入口,12,0･:･･
98_up_008,8,9,98_up,up,98013,普天間,13,0･:･･
98_up_008,8,9,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_008,8,9,98_up,up,98015,野嵩,15,0･:･･
98_up_008,8,9,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_008,8,9,98_up,up,98017,上原,17,0･:･･
98_up_008,8,9,98_up,up,98018,中原,18,0･:･･
98_up_008,8,9,98_up,up,98019,赤道,19,0･:･･
98_up_008,8,9,98_up,up,98020,愛知,20,0･:･･
98_up_008,8,9,98_up,up,98021,宜野湾,21,0･:･･
98_up_008,8,9,98_up,up,98022,琉大北口駐車場,22,09:05
98_up_008,8,9,98_up,up,98023,志真志三丁目,23,09:06
98_up_008,8,9,98_up,up,98024,志真志ハイツ入口,24,09:07
98_up_008,8,9,98_up,up,98025,志真志住宅前,25,09:09
98_up_008,8,9,98_up,up,98026,長田,26,09:10
98_up_008,8,9,98_up,up,98032,沖縄国際大学入口,32,09:13
98_up_008,8,9,98_up,up,98033,沖縄国際大学前,33,09:14
98_up_008,8,9,98_up,up,98034,第一佐真下,34,09:15
98_up_008,8,9,98_up,up,98035,第二佐真下,35,09:17
98_up_008,8,9,98_up,up,98036,真栄原,36,09:19
98_up_008,8,9,98_up,up,98037,広栄団地入口,37,09:21
98_up_008,8,9,98_up,up,98038,広栄,38,09:23
98_up_008,8,9,98_up,up,98039,嘉数,39,09:26
98_up_008,8,9,98_up,up,98040,浅野浦,40,09:28
98_up_008,8,9,98_up,up,98041,大平,41,09:29
98_up_008,8,9,98_up,up,98042,陽明高校前,42,09:32
98_up_008,8,9,98_up,up,98043,沢岻,43,09:34
98_up_008,8,9,98_up,up,98044,末吉団地前,44,09:36
98_up_008,8,9,98_up,up,98045,古島駅前,45,09:37
98_up_008,8,9,98_up,up,98046,興南高校前,46,09:40
98_up_008,8,9,98_up,up,98047,真嘉比,47,09:42
98_up_008,8,9,98_up,up,98048,おもろまち駅前,48,09:43
98_up_008,8,9,98_up,up,98049,安里一区,49,09:44
98_up_008,8,9,98_up,up,98056,安里,56,09:49
98_up_008,8,9,98_up,up,98057,牧志,57,09:50
98_up_008,8,9,98_up,up,98058,ホテルコレクティブ前,58,09:54
98_up_008,8,9,98_up,up,98059,県庁北口,59,09:59
98_up_008,8,9,98_up,up,98060,旭橋,60,10:02
98_up_008,8,9,98_up,up,98061,公園前,61,10:06
98_up_008,8,9,98_up,up,98062,軍桟橋前,62,10:07
98_up_008,8,9,98_up,up,98063,山下,63,10:07
98_up_008,8,9,98_up,up,98064,小禄入口,64,10:09
98_up_008,8,9,98_up,up,98065,小禄,65,10:10
98_up_008,8,9,98_up,up,98066,小禄自治会館入口,66,10:12
98_up_008,8,9,98_up,up,98067,小禄南小学校入口,67,10:13
98_up_008,8,9,98_up,up,98068,宇栄原団地前,68,10:14
98_up_008,8,9,98_up,up,98069,とみぐすく南,69,10:16
98_up_008,8,9,98_up,up,98070,平和台北口,70,10:17
98_up_008,8,9,98_up,up,98071,宜保公民館前,71,10:18
98_up_008,8,9,98_up,up,98072,宜保,72,10:18
98_up_008,8,9,98_up,up,98073,豊見城中央病院前,73,10:19
98_up_008,8,9,98_up,up,98074,平和台団地入口,74,10:20
98_up_008,8,9,98_up,up,98075,我那覇,75,10:23
98_up_008,8,9,98_up,up,98076,伊良波,76,10:23
98_up_008,8,9,98_up,up,98077,座安入口,77,10:25
98_up_008,8,9,98_up,up,98078,与根入口,78,10:25
98_up_008,8,9,98_up,up,98079,翁長北,79,10:27
98_up_008,8,9,98_up,up,98080,豊崎入口,80,10:29
98_up_008,8,9,98_up,up,98081,アウトレットモールあしびなー前,81,10:30
98_up_008,8,9,98_up,up,98082,道の駅豊崎,82,10:32
98_up_008,8,9,98_up,up,98083,豊崎美らSUNビーチ前,83,10:34
98_up_009,9,10,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_009,9,10,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_009,9,10,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_009,9,10,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_009,9,10,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_009,9,10,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_009,9,10,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_009,9,10,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_009,9,10,98_up,up,98009,伊佐川,9,0･:･･
98_up_009,9,10,98_up,up,98010,喜友名,10,0･:･･
98_up_009,9,10,98_up,up,98011,新城,11,0･:･･
98_up_009,9,10,98_up,up,98012,普天間入口,12,0･:･･
98_up_009,9,10,98_up,up,98013,普天間,13,0･:･･
98_up_009,9,10,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_009,9,10,98_up,up,98015,野嵩,15,0･:･･
98_up_009,9,10,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_009,9,10,98_up,up,98017,上原,17,0･:･･
98_up_009,9,10,98_up,up,98018,中原,18,0･:･･
98_up_009,9,10,98_up,up,98019,赤道,19,0･:･･
98_up_009,9,10,98_up,up,98020,愛知,20,0･:･･
98_up_009,9,10,98_up,up,98021,宜野湾,21,0･:･･
98_up_009,9,10,98_up,up,98022,琉大北口駐車場,22,09:45
98_up_009,9,10,98_up,up,98023,志真志三丁目,23,09:46
98_up_009,9,10,98_up,up,98024,志真志ハイツ入口,24,09:47
98_up_009,9,10,98_up,up,98025,志真志住宅前,25,09:49
98_up_009,9,10,98_up,up,98026,長田,26,09:50
98_up_009,9,10,98_up,up,98032,沖縄国際大学入口,32,09:53
98_up_009,9,10,98_up,up,98033,沖縄国際大学前,33,09:54
98_up_009,9,10,98_up,up,98034,第一佐真下,34,09:55
98_up_009,9,10,98_up,up,98035,第二佐真下,35,09:57
98_up_009,9,10,98_up,up,98036,真栄原,36,09:59
98_up_009,9,10,98_up,up,98037,広栄団地入口,37,10:00
98_up_009,9,10,98_up,up,98038,広栄,38,10:02
98_up_009,9,10,98_up,up,98039,嘉数,39,10:05
98_up_009,9,10,98_up,up,98040,浅野浦,40,10:07
98_up_009,9,10,98_up,up,98041,大平,41,10:08
98_up_009,9,10,98_up,up,98042,陽明高校前,42,10:10
98_up_009,9,10,98_up,up,98043,沢岻,43,10:12
98_up_009,9,10,98_up,up,98044,末吉団地前,44,10:13
98_up_009,9,10,98_up,up,98045,古島駅前,45,10:14
98_up_009,9,10,98_up,up,98046,興南高校前,46,10:16
98_up_009,9,10,98_up,up,98047,真嘉比,47,10:17
98_up_009,9,10,98_up,up,98048,おもろまち駅前,48,10:19
98_up_009,9,10,98_up,up,98049,安里一区,49,10:20
98_up_009,9,10,98_up,up,98056,安里,56,10:26
98_up_009,9,10,98_up,up,98057,牧志,57,10:28
98_up_009,9,10,98_up,up,98058,ホテルコレクティブ前,58,10:34
98_up_009,9,10,98_up,up,98059,県庁北口,59,10:40
98_up_009,9,10,98_up,up,98060,旭橋,60,10:43
98_up_009,9,10,98_up,up,98061,公園前,61,10:47
98_up_009,9,10,98_up,up,98062,軍桟橋前,62,10:48
98_up_009,9,10,98_up,up,98063,山下,63,10:49
98_up_009,9,10,98_up,up,98064,小禄入口,64,10:51
98_up_009,9,10,98_up,up,98065,小禄,65,10:52
98_up_009,9,10,98_up,up,98066,小禄自治会館入口,66,10:54
98_up_009,9,10,98_up,up,98067,小禄南小学校入口,67,10:55
98_up_009,9,10,98_up,up,98068,宇栄原団地前,68,10:56
98_up_009,9,10,98_up,up,98069,とみぐすく南,69,10:58
98_up_009,9,10,98_up,up,98070,平和台北口,70,10:59
98_up_009,9,10,98_up,up,98071,宜保公民館前,71,11:00
98_up_009,9,10,98_up,up,98072,宜保,72,11:00
98_up_009,9,10,98_up,up,98073,豊見城中央病院前,73,11:02
98_up_009,9,10,98_up,up,98074,平和台団地入口,74,11:03
98_up_009,9,10,98_up,up,98075,我那覇,75,11:06
98_up_009,9,10,98_up,up,98076,伊良波,76,11:07
98_up_009,9,10,98_up,up,98077,座安入口,77,11:08
98_up_009,9,10,98_up,up,98078,与根入口,78,11:09
98_up_009,9,10,98_up,up,98079,翁長北,79,11:11
98_up_009,9,10,98_up,up,98080,豊崎入口,80,11:13
98_up_009,9,10,98_up,up,98081,アウトレットモールあしびなー前,81,11:14
98_up_009,9,10,98_up,up,98082,道の駅豊崎,82,11:16
98_up_009,9,10,98_up,up,98083,豊崎美らSUNビーチ前,83,11:18
98_up_010,10,12,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_010,10,12,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_010,10,12,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_010,10,12,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_010,10,12,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_010,10,12,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_010,10,12,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_010,10,12,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_010,10,12,98_up,up,98009,伊佐川,9,0･:･･
98_up_010,10,12,98_up,up,98010,喜友名,10,0･:･･
98_up_010,10,12,98_up,up,98011,新城,11,0･:･･
98_up_010,10,12,98_up,up,98012,普天間入口,12,0･:･･
98_up_010,10,12,98_up,up,98013,普天間,13,0･:･･
98_up_010,10,12,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_010,10,12,98_up,up,98015,野嵩,15,0･:･･
98_up_010,10,12,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_010,10,12,98_up,up,98017,上原,17,0･:･･
98_up_010,10,12,98_up,up,98018,中原,18,0･:･･
98_up_010,10,12,98_up,up,98019,赤道,19,0･:･･
98_up_010,10,12,98_up,up,98020,愛知,20,0･:･･
98_up_010,10,12,98_up,up,98021,宜野湾,21,0･:･･
98_up_010,10,12,98_up,up,98022,琉大北口駐車場,22,10:25
98_up_010,10,12,98_up,up,98023,志真志三丁目,23,10:26
98_up_010,10,12,98_up,up,98024,志真志ハイツ入口,24,10:27
98_up_010,10,12,98_up,up,98025,志真志住宅前,25,10:29
98_up_010,10,12,98_up,up,98026,長田,26,10:30
98_up_010,10,12,98_up,up,98032,沖縄国際大学入口,32,10:33
98_up_010,10,12,98_up,up,98033,沖縄国際大学前,33,10:34
98_up_010,10,12,98_up,up,98034,第一佐真下,34,10:35
98_up_010,10,12,98_up,up,98035,第二佐真下,35,10:37
98_up_010,10,12,98_up,up,98036,真栄原,36,10:39
98_up_010,10,12,98_up,up,98037,広栄団地入口,37,10:40
98_up_010,10,12,98_up,up,98038,広栄,38,10:41
98_up_010,10,12,98_up,up,98039,嘉数,39,10:44
98_up_010,10,12,98_up,up,98040,浅野浦,40,10:46
98_up_010,10,12,98_up,up,98041,大平,41,10:47
98_up_010,10,12,98_up,up,98042,陽明高校前,42,10:49
98_up_010,10,12,98_up,up,98043,沢岻,43,10:51
98_up_010,10,12,98_up,up,98044,末吉団地前,44,10:52
98_up_010,10,12,98_up,up,98045,古島駅前,45,10:53
98_up_010,10,12,98_up,up,98046,興南高校前,46,10:54
98_up_010,10,12,98_up,up,98047,真嘉比,47,10:56
98_up_010,10,12,98_up,up,98048,おもろまち駅前,48,10:57
98_up_010,10,12,98_up,up,98049,安里一区,49,10:58
98_up_010,10,12,98_up,up,98056,安里,56,11:04
98_up_010,10,12,98_up,up,98057,牧志,57,11:05
98_up_010,10,12,98_up,up,98058,ホテルコレクティブ前,58,11:11
98_up_010,10,12,98_up,up,98059,県庁北口,59,11:17
98_up_010,10,12,98_up,up,98060,旭橋,60,11:20
98_up_010,10,12,98_up,up,98061,公園前,61,11:23
98_up_010,10,12,98_up,up,98062,軍桟橋前,62,11:24
98_up_010,10,12,98_up,up,98063,山下,63,11:25
98_up_010,10,12,98_up,up,98064,小禄入口,64,11:26
98_up_010,10,12,98_up,up,98065,小禄,65,11:27
98_up_010,10,12,98_up,up,98066,小禄自治会館入口,66,11:29
98_up_010,10,12,98_up,up,98067,小禄南小学校入口,67,11:30
98_up_010,10,12,98_up,up,98068,宇栄原団地前,68,11:31
98_up_010,10,12,98_up,up,98069,とみぐすく南,69,11:33
98_up_010,10,12,98_up,up,98070,平和台北口,70,11:34
98_up_010,10,12,98_up,up,98071,宜保公民館前,71,11:35
98_up_010,10,12,98_up,up,98072,宜保,72,11:36
98_up_010,10,12,98_up,up,98073,豊見城中央病院前,73,11:38
98_up_010,10,12,98_up,up,98074,平和台団地入口,74,11:39
98_up_010,10,12,98_up,up,98075,我那覇,75,11:43
98_up_010,10,12,98_up,up,98076,伊良波,76,11:43
98_up_010,10,12,98_up,up,98077,座安入口,77,11:45
98_up_010,10,12,98_up,up,98078,与根入口,78,11:45
98_up_010,10,12,98_up,up,98079,翁長北,79,11:47
98_up_010,10,12,98_up,up,98080,豊崎入口,80,11:49
98_up_010,10,12,98_up,up,98081,アウトレットモールあしびなー前,81,11:50
98_up_010,10,12,98_up,up,98082,道の駅豊崎,82,11:51
98_up_010,10,12,98_up,up,98083,豊崎美らSUNビーチ前,83,11:53
98_up_011,11,13,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_011,11,13,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_011,11,13,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_011,11,13,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_011,11,13,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_011,11,13,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_011,11,13,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_011,11,13,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_011,11,13,98_up,up,98009,伊佐川,9,0･:･･
98_up_011,11,13,98_up,up,98010,喜友名,10,0･:･･
98_up_011,11,13,98_up,up,98011,新城,11,0･:･･
98_up_011,11,13,98_up,up,98012,普天間入口,12,0･:･･
98_up_011,11,13,98_up,up,98013,普天間,13,0･:･･
98_up_011,11,13,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_011,11,13,98_up,up,98015,野嵩,15,0･:･･
98_up_011,11,13,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_011,11,13,98_up,up,98017,上原,17,0･:･･
98_up_011,11,13,98_up,up,98018,中原,18,0･:･･
98_up_011,11,13,98_up,up,98019,赤道,19,0･:･･
98_up_011,11,13,98_up,up,98020,愛知,20,0･:･･
98_up_011,11,13,98_up,up,98021,宜野湾,21,0･:･･
98_up_011,11,13,98_up,up,98022,琉大北口駐車場,22,11:00
98_up_011,11,13,98_up,up,98023,志真志三丁目,23,11:01
98_up_011,11,13,98_up,up,98024,志真志ハイツ入口,24,11:02
98_up_011,11,13,98_up,up,98025,志真志住宅前,25,11:04
98_up_011,11,13,98_up,up,98026,長田,26,11:05
98_up_011,11,13,98_up,up,98032,沖縄国際大学入口,32,11:08
98_up_011,11,13,98_up,up,98033,沖縄国際大学前,33,11:09
98_up_011,11,13,98_up,up,98034,第一佐真下,34,11:10
98_up_011,11,13,98_up,up,98035,第二佐真下,35,11:11
98_up_011,11,13,98_up,up,98036,真栄原,36,11:13
98_up_011,11,13,98_up,up,98037,広栄団地入口,37,11:14
98_up_011,11,13,98_up,up,98038,広栄,38,11:15
98_up_011,11,13,98_up,up,98039,嘉数,39,11:18
98_up_011,11,13,98_up,up,98040,浅野浦,40,11:19
98_up_011,11,13,98_up,up,98041,大平,41,11:20
98_up_011,11,13,98_up,up,98042,陽明高校前,42,11:21
98_up_011,11,13,98_up,up,98043,沢岻,43,11:22
98_up_011,11,13,98_up,up,98044,末吉団地前,44,11:23
98_up_011,11,13,98_up,up,98045,古島駅前,45,11:24
98_up_011,11,13,98_up,up,98046,興南高校前,46,11:26
98_up_011,11,13,98_up,up,98047,真嘉比,47,11:28
98_up_011,11,13,98_up,up,98048,おもろまち駅前,48,11:29
98_up_011,11,13,98_up,up,98049,安里一区,49,11:31
98_up_011,11,13,98_up,up,98056,安里,56,11:35
98_up_011,11,13,98_up,up,98057,牧志,57,11:36
98_up_011,11,13,98_up,up,98058,ホテルコレクティブ前,58,11:42
98_up_011,11,13,98_up,up,98059,県庁北口,59,11:45
98_up_011,11,13,98_up,up,98060,旭橋,60,11:48
98_up_011,11,13,98_up,up,98061,公園前,61,11:52
98_up_011,11,13,98_up,up,98062,軍桟橋前,62,11:53
98_up_011,11,13,98_up,up,98063,山下,63,11:54
98_up_011,11,13,98_up,up,98064,小禄入口,64,11:55
98_up_011,11,13,98_up,up,98065,小禄,65,11:56
98_up_011,11,13,98_up,up,98066,小禄自治会館入口,66,11:58
98_up_011,11,13,98_up,up,98067,小禄南小学校入口,67,11:59
98_up_011,11,13,98_up,up,98068,宇栄原団地前,68,12:00
98_up_011,11,13,98_up,up,98069,とみぐすく南,69,12:02
98_up_011,11,13,98_up,up,98070,平和台北口,70,12:03
98_up_011,11,13,98_up,up,98071,宜保公民館前,71,12:04
98_up_011,11,13,98_up,up,98072,宜保,72,12:05
98_up_011,11,13,98_up,up,98073,豊見城中央病院前,73,12:07
98_up_011,11,13,98_up,up,98074,平和台団地入口,74,12:08
98_up_011,11,13,98_up,up,98075,我那覇,75,12:11
98_up_011,11,13,98_up,up,98076,伊良波,76,12:11
98_up_011,11,13,98_up,up,98077,座安入口,77,12:13
98_up_011,11,13,98_up,up,98078,与根入口,78,12:13
98_up_011,11,13,98_up,up,98079,翁長北,79,12:15
98_up_011,11,13,98_up,up,98080,豊崎入口,80,12:17
98_up_011,11,13,98_up,up,98081,アウトレットモールあしびなー前,81,12:19
98_up_011,11,13,98_up,up,98082,道の駅豊崎,82,12:20
98_up_011,11,13,98_up,up,98083,豊崎美らSUNビーチ前,83,12:22
98_up_012,12,14,98_up,up,98001,宜野湾営業所,1,0･:･･
98_up_012,12,14,98_up,up,98002,宜野湾高校前,2,0･:･･
98_up_012,12,14,98_up,up,98003,コンベンションセンター前,3,0･:･･
98_up_012,12,14,98_up,up,98004,ラグナガーデンホテル前,4,0･:･･
98_up_012,12,14,98_up,up,98005,県営大山住宅前,5,0･:･･
98_up_012,12,14,98_up,up,98006,老人ホ－ム愛誠園前,6,0･:･･
98_up_012,12,14,98_up,up,98007,市営伊佐住宅前,7,0･:･･
98_up_012,12,14,98_up,up,98008,宜野湾市農協前,8,0･:･･
98_up_012,12,14,98_up,up,98009,伊佐川,9,0･:･･
98_up_012,12,14,98_up,up,98010,喜友名,10,0･:･･
98_up_012,12,14,98_up,up,98011,新城,11,0･:･･
98_up_012,12,14,98_up,up,98012,普天間入口,12,0･:･･
98_up_012,12,14,98_up,up,98013,普天間,13,0･:･･
98_up_012,12,14,98_up,up,98014,普天間市場入口,14,0･:･･
98_up_012,12,14,98_up,up,98015,野嵩,15,0･:･･
98_up_012,12,14,98_up,up,98016,宜野湾市役所前,16,0･:･･
98_up_012,12,14,98_up,up,98017,上原,17,0･:･･
98_up_012,12,14,98_up,up,98018,中原,18,0･:･･
98_up_012,12,14,98_up,up,98019,赤道,19,0･:･･
98_up_012,12,14,98_up,up,98020,愛知,20,0･:･･
98_up_012,12,14,98_up,up,98021,宜野湾,21,0･:･･
98_up_012,12,14,98_up,up,98022,琉大北口駐車場,22,11:50
98_up_012,12,14,98_up,up,98023,志真志三丁目,23,11:51
98_up_012,12,14,98_up,up,98024,志真志ハイツ入口,24,11:52
98_up_012,12,14,98_up,up,98025,志真志住宅前,25,11:54
98_up_012,12,14,98_up,up,98026,長田,26,11:55
98_up_012,12,14,98_up,up,98032,沖縄国際大学入口,32,11:58
98_up_012,12,14,98_up,up,98033,沖縄国際大学前,33,11:59
98_up_012,12,14,98_up,up,98034,第一佐真下,34,12:00
98_up_012,12,14,98_up,up,98035,第二佐真下,35,12:02
98_up_012,12,14,98_up,up,98036,真栄原,36,12:04
98_up_012,12,14,98_up,up,98037,広栄団地入口,37,12:05
98_up_012,12,14,98_up,up,98038,広栄,38,12:06
98_up_012,12,14,98_up,up,98039,嘉数,39,12:09
98_up_012,12,14,98_up,up,98040,浅野浦,40,12:10
98_up_012,12,14,98_up,up,98041,大平,41,12:11
98_up_012,12,14,98_up,up,98042,陽明高校前,42,12:12
98_up_012,12,14,98_up,up,98043,沢岻,43,12:13
98_up_012,12,14,98_up,up,98044,末吉団地前,44,12:14
98_up_012,12,14,98_up,up,98045,古島駅前,45,12:15
98_up_012,12,14,98_up,up,98046,興南高校前,46,12:16
98_up_012,12,14,98_up,up,98047,真嘉比,47,12:18
98_up_012,12,14,98_up,up,98048,おもろまち駅前,48,12:20
98_up_012,12,14,98_up,up,98049,安里一区,49,12:23
98_up_012,12,14,98_up,up,98056,安里,56,12:27
98_up_012,12,14,98_up,up,98057,牧志,57,12:29
98_up_012,12,14,98_up,up,98058,ホテルコレクティブ前,58,12:34
98_up_012,12,14,98_up,up,98059,県庁北口,59,12:37
98_up_012,12,14,98_up,up,98060,旭橋,60,12:40
98_up_012,12,14,98_up,up,98061,公園前,61,12:44
98_up_012,12,14,98_up,up,98062,軍桟橋前,62,12:45
98_up_012,12,14,98_up,up,98063,山下,63,12:46
98_up_012,12,14,98_up,up,98064,小禄入口,64,12:48
98_up_012,12,14,98_up,up,98065,小禄,65,12:49
98_up_012,12,14,98_up,up,98066,小禄自治会館入口,66,12:51
98_up_012,12,14,98_up,up,98067,小禄南小学校入口,67,12:52
98_up_012,12,14,98_up,up,98068,宇栄原団地前,68,12:53
98_up_012,12,14,98_up,up,98069,とみぐすく南,69,12:55
98_up_012,12,14,98_up,up,98070,平和台北口,70,12:56
98_up_012,12,14,98_up,up,98071,宜保公民館前,71,12:57
98_up_012,12,14,98_up,up,98072,宜保,72,12:58
98_up_012,12,14,98_up,up,98073,豊見城中央病院前,73,13:00
98_up_012,12,14,98_up,up,98074,平和台団地入口,74,13:01
98_up_012,12,14,98_up,up,98075,我那覇,75,13:05
